Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-06-27,Nhil,2.4,17.0,0.0,,,N,13.0,,NW,0.0,6.0,91.0,50.0,1022.3,1020.3,,,5.0,16.1,No,No
2015-04-10,Darwin,24.0,34.5,0.0,9.2,11.1,SE,31.0,ESE,E,13.0,13.0,58.0,31.0,1012.2,1008.8,3.0,2.0,27.7,33.9,No,No
2016-02-28,Albury,16.2,33.4,0.0,,,W,31.0,ESE,WSW,7.0,15.0,59.0,21.0,1018.0,1015.1,,,22.1,31.3,No,No
2016-10-20,Walpole,7.6,13.8,11.6,,,SSW,59.0,SSW,S,26.0,15.0,68.0,63.0,1019.8,1022.4,,,11.4,11.8,Yes,No
2015-11-29,Townsville,26.4,32.5,0.0,10.4,10.9,NNE,37.0,NNE,NNE,19.0,20.0,62.0,53.0,1013.9,1009.6,3.0,2.0,30.2,31.1,No,No
2010-04-07,NorfolkIsland,17.3,23.6,0.4,6.0,8.5,SSE,39.0,S,SSE,17.0,20.0,65.0,52.0,1020.8,1019.6,6.0,7.0,20.7,22.3,No,No
2012-02-18,CoffsHarbour,16.7,27.4,0.0,5.0,10.3,E,30.0,WNW,E,6.0,17.0,68.0,57.0,1017.5,1015.3,1.0,1.0,23.8,26.6,No,No
2009-02-16,Cobar,17.4,19.7,0.0,6.0,0.0,ESE,48.0,SE,SE,19.0,20.0,65.0,97.0,1011.2,1010.7,7.0,7.0,19.2,17.1,No,Yes
2014-09-26,Penrith,10.7,22.1,6.6,,,SE,22.0,SSW,NE,7.0,11.0,61.0,45.0,,,,,17.6,21.3,Yes,No
2017-06-17,Newcastle,12.6,18.8,0.0,,,,,N,,9.0,,92.0,,,,8.0,,14.5,,No,Yes
2011-06-27,Darwin,18.0,29.8,0.0,7.4,10.9,E,30.0,ESE,NNW,9.0,17.0,56.0,53.0,1014.1,1010.0,1.0,2.0,23.8,27.9,No,No
2015-02-27,Walpole,17.3,24.8,3.6,,,SSW,41.0,S,SW,13.0,17.0,87.0,55.0,1008.9,1010.0,,,20.8,23.6,Yes,No
2009-11-13,MountGambier,10.4,32.4,0.0,5.8,12.8,SSW,33.0,E,SW,15.0,22.0,66.0,30.0,1019.9,1016.3,6.0,1.0,18.1,31.8,No,No
2011-10-15,Albany,14.8,18.1,0.0,4.0,10.0,,,WSW,SW,11.0,13.0,62.0,62.0,1024.9,1024.1,2.0,1.0,16.4,17.1,No,No
2013-05-25,Dartmoor,7.1,16.7,0.0,2.2,6.7,W,35.0,NW,WSW,11.0,15.0,100.0,76.0,1026.8,1026.0,,,11.4,15.5,No,No
2014-05-28,Dartmoor,10.2,16.6,0.4,1.6,4.9,WSW,30.0,NW,WSW,11.0,9.0,100.0,79.0,1011.5,1014.1,,,12.4,15.2,No,No
2015-05-24,Richmond,3.2,18.9,0.2,,,ESE,15.0,NNE,E,7.0,9.0,98.0,45.0,1032.8,1030.6,7.0,,6.6,18.3,No,No
2010-05-16,CoffsHarbour,10.2,22.3,0.0,3.4,7.9,SSE,39.0,WSW,SSE,17.0,24.0,54.0,58.0,1019.3,1017.1,3.0,5.0,18.6,20.5,No,No
2012-02-08,Brisbane,21.9,30.6,0.0,8.0,,WSW,33.0,SSE,ENE,4.0,11.0,69.0,62.0,1006.9,1004.8,5.0,4.0,27.5,28.5,No,Yes
2008-10-09,Hobart,9.2,21.6,0.2,3.6,9.6,NNW,74.0,NW,NNW,30.0,30.0,54.0,30.0,1016.7,1016.4,6.0,7.0,12.8,20.8,No,No
2016-04-30,Cobar,16.5,25.9,38.6,2.4,,N,31.0,NE,NE,15.0,11.0,82.0,59.0,1018.0,1014.8,,4.0,19.9,25.3,Yes,Yes
2011-05-17,Albany,14.8,21.0,5.7,0.8,3.6,,,NNW,WSW,7.0,17.0,91.0,80.0,1012.7,1012.3,3.0,8.0,15.9,19.0,Yes,Yes
2012-06-24,Cairns,17.4,26.3,0.0,3.8,10.3,SSE,37.0,SSE,SE,20.0,26.0,64.0,61.0,1018.6,1015.5,5.0,6.0,21.9,24.1,No,No
2015-11-08,PerthAirport,13.6,26.2,0.0,4.2,12.7,SW,44.0,S,SW,11.0,33.0,57.0,47.0,1019.0,1016.7,0.0,1.0,20.1,24.2,No,No
2012-11-09,Witchcliffe,7.7,23.3,0.0,,,WSW,28.0,W,NW,13.0,15.0,56.0,42.0,1018.2,1015.5,,,19.8,22.0,No,No
2009-02-05,Ballarat,15.0,33.0,0.0,,,SW,39.0,SW,SW,2.0,20.0,27.0,30.0,1006.3,1006.8,0.0,,26.8,30.9,No,No
2014-07-02,Penrith,2.1,19.1,0.0,,,ESE,13.0,,SE,0.0,6.0,87.0,34.0,,,,,5.9,18.5,No,No
2012-04-22,Melbourne,13.6,23.3,,2.4,6.3,N,56.0,N,NNW,28.0,22.0,80.0,52.0,1007.8,1003.9,,,17.4,22.8,,Yes
2010-06-09,CoffsHarbour,9.7,22.3,0.2,1.8,7.7,NNW,35.0,WSW,NNW,9.0,19.0,66.0,33.0,1015.9,1009.5,7.0,6.0,16.2,21.5,No,No
2012-10-10,CoffsHarbour,10.9,25.3,0.0,7.4,11.6,NE,59.0,N,NNE,26.0,43.0,54.0,62.0,1012.9,1006.9,1.0,1.0,20.1,23.5,No,Yes
2012-03-04,Brisbane,21.0,30.0,16.4,4.4,4.5,E,28.0,ESE,E,4.0,6.0,86.0,76.0,1015.5,1012.8,7.0,7.0,26.2,27.4,Yes,Yes
2010-02-06,Brisbane,24.6,31.6,0.0,7.2,10.2,E,39.0,NNW,NE,6.0,17.0,65.0,62.0,1012.6,1010.9,7.0,7.0,28.2,29.9,No,Yes
2015-05-28,SydneyAirport,11.6,23.1,0.0,1.4,7.6,NW,28.0,NW,NW,13.0,13.0,61.0,40.0,1023.5,1020.0,1.0,5.0,15.8,22.8,No,No
2017-01-11,MountGambier,13.1,23.2,0.0,,,W,56.0,WSW,WSW,22.0,28.0,84.0,59.0,1012.8,1013.0,8.0,3.0,17.4,21.0,No,No
2010-03-03,SydneyAirport,18.3,23.9,0.0,7.2,7.5,SE,30.0,SSE,ESE,15.0,22.0,55.0,50.0,1019.7,1018.5,2.0,5.0,21.3,23.2,No,No
2016-11-05,Ballarat,4.8,13.5,0.0,,,WSW,61.0,WSW,WSW,35.0,37.0,94.0,62.0,1011.6,1012.4,8.0,,7.4,11.8,No,No
2011-11-13,WaggaWagga,13.6,30.5,0.0,8.8,9.6,E,30.0,ENE,SSW,19.0,13.0,46.0,16.0,1016.2,1011.2,5.0,7.0,20.6,29.7,No,No
2011-12-06,Penrith,12.5,19.7,0.2,,,SSW,22.0,SSE,NW,11.0,6.0,67.0,60.0,,,,,15.8,17.7,No,No
2017-06-04,Penrith,8.3,20.0,0.0,,,NNE,13.0,,NNW,0.0,6.0,77.0,53.0,,,,,13.6,18.9,No,No
2013-08-09,Walpole,11.4,16.9,8.2,,,NNW,39.0,WNW,NW,19.0,19.0,86.0,75.0,1015.4,1014.7,,,12.6,16.0,Yes,No
2013-03-16,Katherine,23.4,37.4,1.0,9.0,,SE,63.0,WNW,S,11.0,9.0,68.0,,1012.1,1008.1,0.0,2.0,29.0,36.1,No,Yes
2015-12-17,Bendigo,16.6,35.9,0.0,,,NE,37.0,NE,NW,24.0,19.0,43.0,18.0,1014.6,1011.9,,,24.2,33.9,No,No
2009-04-14,NorfolkIsland,19.2,24.4,0.6,3.8,10.4,ENE,50.0,ENE,ENE,30.0,31.0,64.0,61.0,1024.9,1022.7,6.0,2.0,22.1,22.9,No,No
2012-04-11,Walpole,16.9,29.9,0.0,,,NNE,46.0,NNW,WSW,19.0,20.0,27.0,67.0,1020.3,1019.7,,,23.6,24.9,No,No
2013-09-30,Penrith,7.4,32.2,0.0,,,NE,26.0,N,NW,6.0,7.0,45.0,15.0,,,,,19.3,31.8,No,No
2012-02-03,Darwin,23.1,30.5,3.6,3.4,0.4,W,41.0,NW,WNW,15.0,30.0,82.0,76.0,1006.4,1004.4,6.0,7.0,27.6,29.2,Yes,No
2014-02-09,PerthAirport,15.2,33.7,0.0,10.4,12.6,E,54.0,E,ENE,35.0,11.0,39.0,18.0,1014.4,1009.0,0.0,1.0,20.9,32.2,No,No
2015-07-31,Ballarat,-1.1,9.0,2.8,,,N,61.0,NNE,N,6.0,31.0,100.0,55.0,1021.7,1017.1,1.0,,2.5,8.6,Yes,Yes
2009-09-30,MelbourneAirport,10.8,23.0,0.0,7.8,7.1,N,89.0,N,N,63.0,50.0,49.0,33.0,1010.6,1008.2,7.0,7.0,13.3,21.5,No,No
2014-02-07,Uluru,24.1,39.5,0.0,,,E,59.0,E,ESE,20.0,31.0,28.0,16.0,1007.1,1003.1,,,32.1,38.2,No,No
2011-02-17,Albany,18.0,21.3,0.5,6.6,0.2,,,ESE,ESE,28.0,30.0,77.0,72.0,1016.1,1013.1,8.0,8.0,19.3,20.8,No,Yes
2009-06-08,Ballarat,6.3,11.6,0.8,,,WNW,39.0,N,WNW,17.0,24.0,99.0,89.0,1007.5,1006.3,7.0,8.0,7.1,6.9,No,Yes
2015-07-07,Melbourne,,,,1.2,2.1,N,39.0,N,SSE,9.0,6.0,,,,,,,,,,
2011-07-10,Perth,3.4,14.0,0.0,2.0,0.2,E,33.0,E,ESE,11.0,9.0,61.0,67.0,1028.0,1024.2,7.0,8.0,10.7,12.5,No,Yes
2014-05-18,Ballarat,12.4,17.9,0.0,,,N,43.0,N,N,24.0,26.0,70.0,63.0,1024.7,1022.3,2.0,8.0,13.8,17.4,No,No
2016-02-26,Penrith,22.4,28.4,0.0,,,S,35.0,S,SE,17.0,13.0,69.0,62.0,,,,,25.7,26.8,No,No
2015-08-16,Portland,5.8,14.5,0.2,2.0,4.7,W,61.0,NNW,WNW,13.0,41.0,98.0,79.0,1025.8,1020.6,8.0,8.0,10.1,13.0,No,Yes
2016-11-02,BadgerysCreek,6.4,27.6,0.0,,,S,37.0,WSW,WSW,15.0,13.0,47.0,24.0,1014.9,1012.0,,,18.6,26.6,No,No
2010-08-24,Hobart,7.3,17.0,0.0,3.8,5.4,WNW,63.0,NW,WNW,11.0,26.0,60.0,59.0,999.9,992.9,7.0,7.0,10.7,12.3,No,Yes
2009-12-14,Cobar,18.9,35.9,0.0,12.8,12.4,WSW,39.0,ESE,SSW,15.0,11.0,23.0,11.0,1016.5,1014.0,1.0,1.0,27.1,34.5,No,No
2010-12-19,PerthAirport,15.0,29.7,0.0,11.8,5.7,E,61.0,E,E,31.0,24.0,36.0,18.0,1012.6,1008.9,1.0,7.0,22.2,28.4,No,Yes
2015-09-19,Portland,6.7,16.3,0.0,0.8,4.4,NNE,20.0,NNE,NNW,15.0,13.0,77.0,55.0,1025.3,1021.7,7.0,8.0,10.8,15.3,No,No
2017-06-22,Tuggeranong,-0.4,14.0,0.0,,,N,24.0,,NNW,0.0,15.0,83.0,44.0,1029.5,1025.0,,,6.0,13.1,No,No
2014-07-04,Dartmoor,8.3,14.4,0.2,2.4,5.8,NW,54.0,N,NW,22.0,26.0,99.0,91.0,1011.7,1009.0,,,10.4,12.6,No,Yes
2012-03-20,Brisbane,20.7,27.9,4.4,3.8,7.1,SE,37.0,ESE,ESE,13.0,15.0,84.0,65.0,1014.0,1010.7,5.0,4.0,24.5,27.1,Yes,Yes
2015-04-04,GoldCoast,21.9,27.5,5.0,,,E,35.0,SW,NE,7.0,9.0,88.0,76.0,1014.9,1010.3,,,24.8,26.0,Yes,Yes
2011-10-12,Tuggeranong,0.1,19.6,0.0,,,ENE,31.0,,WNW,0.0,9.0,70.0,35.0,1017.6,1015.3,,,7.7,18.3,No,No
2014-12-19,Ballarat,5.8,19.4,3.4,,,S,39.0,SSW,SW,20.0,19.0,71.0,40.0,1016.7,1017.0,8.0,6.0,11.1,16.8,Yes,No
2014-06-20,Mildura,3.4,19.4,0.0,1.2,5.9,W,37.0,N,WNW,9.0,20.0,71.0,42.0,1016.5,1013.9,1.0,3.0,9.5,18.8,No,No
2013-04-03,SalmonGums,12.1,26.6,0.0,,,ENE,26.0,NE,ENE,15.0,9.0,66.0,37.0,,,,,19.2,25.9,No,No
2017-02-05,Townsville,25.7,32.3,1.4,9.4,,ENE,50.0,ESE,E,24.0,33.0,76.0,61.0,1010.5,1007.1,6.0,,28.8,31.1,Yes,No
2009-11-11,SydneyAirport,15.9,25.6,0.0,10.2,12.4,ESE,35.0,S,E,11.0,22.0,84.0,60.0,1022.6,1021.2,1.0,1.0,20.2,23.8,No,No
2014-06-03,Hobart,8.3,13.4,1.2,1.0,0.0,NNW,28.0,NNW,WNW,7.0,7.0,97.0,91.0,1018.5,1015.0,7.0,8.0,10.2,13.2,Yes,No
2009-07-06,Wollongong,6.6,15.7,0.0,,,NNW,19.0,WSW,NNW,6.0,7.0,59.0,45.0,1020.4,1017.6,,,11.6,14.5,No,No
2014-10-16,Darwin,23.9,35.8,0.0,3.8,11.2,NNW,33.0,E,NNW,9.0,19.0,64.0,53.0,1014.6,1009.7,1.0,1.0,29.7,32.4,No,No
2010-10-10,Walpole,12.2,15.1,4.4,,,W,41.0,NW,W,19.0,11.0,75.0,93.0,1006.8,1009.8,,,14.3,10.0,Yes,Yes
2010-04-30,Canberra,3.6,19.5,0.0,3.8,9.2,ENE,28.0,SE,NNW,6.0,4.0,77.0,43.0,1026.6,1024.4,1.0,2.0,9.2,18.4,No,No
2013-09-14,Ballarat,5.3,13.4,1.8,,,NW,28.0,N,NNW,11.0,7.0,91.0,69.0,1015.0,1013.5,7.0,8.0,9.2,13.2,Yes,No
2009-10-01,PearceRAAF,3.7,20.5,0.0,,11.3,SW,30.0,E,W,17.0,9.0,52.0,38.0,1023.0,1020.3,0.0,1.0,14.6,20.1,No,No
2012-10-31,Cobar,16.8,34.5,0.0,7.8,,NW,35.0,N,N,17.0,19.0,34.0,12.0,1017.0,1013.4,1.0,2.0,24.9,32.9,No,No
2014-01-22,Albany,19.8,24.5,0.0,7.2,11.6,,,ESE,ESE,13.0,37.0,74.0,76.0,1012.8,1009.2,6.0,1.0,23.1,23.5,No,No
2016-10-18,Ballarat,6.8,12.5,3.8,,,W,54.0,WNW,,26.0,0.0,85.0,96.0,1009.2,1010.9,1.0,8.0,8.9,6.4,Yes,Yes
2011-09-09,Perth,8.6,21.1,0.0,3.8,10.6,SE,28.0,E,E,11.0,11.0,62.0,36.0,1038.8,1034.0,1.0,0.0,14.1,20.7,No,No
2017-05-14,SydneyAirport,13.9,19.9,0.2,4.0,0.3,SW,37.0,SSE,SSE,20.0,19.0,80.0,78.0,1021.8,1019.2,7.0,7.0,18.2,18.5,No,No
2015-05-14,Dartmoor,6.6,14.3,3.4,0.6,2.9,SSW,35.0,SW,SW,7.0,13.0,,,1034.4,1034.9,,,11.0,12.5,Yes,Yes
2014-06-19,Darwin,20.9,31.3,0.0,5.8,6.1,ESE,37.0,SSE,N,15.0,13.0,65.0,68.0,1014.4,1011.4,5.0,7.0,24.4,28.5,No,No
2013-04-13,Richmond,10.5,26.2,0.0,,,NE,26.0,,ENE,0.0,13.0,91.0,44.0,1021.7,1015.7,,,17.0,25.5,No,No
2011-05-28,Perth,7.2,24.8,0.0,3.2,9.4,NE,17.0,ENE,SSW,7.0,7.0,59.0,34.0,1017.7,1015.2,0.0,1.0,14.7,24.0,No,No
2009-07-04,Launceston,1.3,14.7,0.0,,,WSW,50.0,WNW,WSW,6.0,33.0,93.0,43.0,1007.7,1004.0,,,5.0,13.7,No,No
2014-04-10,Portland,14.6,19.3,0.2,2.0,5.3,S,39.0,ESE,S,7.0,13.0,100.0,92.0,1013.5,1011.3,7.0,8.0,16.9,18.1,No,Yes
2013-08-26,Sale,7.4,18.5,0.0,3.6,7.3,W,52.0,NW,W,11.0,22.0,69.0,53.0,1023.3,1020.8,1.0,6.0,13.4,16.4,No,No
2010-05-04,Canberra,6.6,22.5,0.6,2.8,8.1,WNW,57.0,SSW,NW,4.0,28.0,83.0,44.0,1021.9,1015.7,3.0,6.0,14.2,21.6,No,Yes
2010-01-16,PearceRAAF,15.8,36.3,0.0,,13.3,E,52.0,ESE,E,28.0,24.0,36.0,10.0,1018.9,1014.2,,,22.3,34.7,No,No
2013-10-27,Richmond,9.6,26.7,0.0,,,SE,50.0,NNE,SE,2.0,19.0,71.0,18.0,1022.6,1018.7,,,16.4,25.5,No,No
2016-11-18,Uluru,24.5,33.9,0.0,,,SW,76.0,SSE,WNW,17.0,6.0,36.0,21.0,1013.3,1009.4,7.0,8.0,27.2,32.5,No,No
2010-11-25,CoffsHarbour,15.5,25.4,0.0,6.2,12.4,NE,41.0,NNE,NE,17.0,24.0,53.0,54.0,1023.3,1020.6,5.0,5.0,23.2,23.9,No,No
2013-05-20,Katherine,22.8,34.5,0.0,6.0,,E,39.0,ENE,ENE,15.0,17.0,77.0,,1013.1,1009.7,5.0,5.0,26.8,33.3,No,No
2012-05-02,PearceRAAF,15.8,28.2,0.0,,9.5,ENE,50.0,ENE,NE,26.0,17.0,45.0,28.0,1022.8,1017.1,1.0,4.0,18.6,27.9,No,No
2014-12-14,Albury,13.1,29.1,0.0,,,SSE,28.0,SSE,SSE,7.0,11.0,62.0,34.0,1012.7,1009.4,5.0,8.0,20.1,27.1,No,No
2011-07-18,Canberra,3.0,11.8,1.0,1.4,4.6,NW,39.0,,WNW,15.0,24.0,89.0,50.0,1019.5,1016.9,7.0,1.0,8.1,11.6,No,Yes
2016-05-30,Nhil,4.1,14.6,0.0,,,NE,39.0,NE,NE,19.0,20.0,79.0,55.0,1024.6,1022.9,,,6.8,14.2,No,No
2010-02-01,GoldCoast,23.2,27.1,6.2,,,E,63.0,ESE,SE,46.0,46.0,72.0,71.0,1010.1,1008.8,,,25.9,25.5,Yes,No
2011-11-17,MountGambier,6.9,29.5,0.0,6.4,9.0,N,46.0,NNE,N,22.0,24.0,54.0,33.0,1015.6,1011.0,6.0,4.0,17.0,29.4,No,No
2016-02-05,Nuriootpa,11.1,28.6,0.0,7.0,12.4,SE,35.0,SE,ESE,13.0,13.0,68.0,33.0,1018.3,1015.4,1.0,,15.3,26.2,No,No
2017-01-23,Albany,13.5,19.0,0.8,,,,,WSW,,22.0,,63.0,,1016.0,1017.1,5.0,,17.3,,No,No
2014-11-10,Adelaide,9.9,26.6,0.0,18.4,,W,35.0,WSW,ESE,7.0,13.0,56.0,30.0,1026.1,1022.8,,,17.1,25.6,No,No
2010-05-12,Ballarat,2.7,11.4,1.0,,,WSW,30.0,SW,SW,9.0,11.0,99.0,74.0,1024.2,1023.9,8.0,8.0,5.8,10.0,No,No
2011-11-18,Nuriootpa,16.3,37.2,0.0,9.6,9.6,WNW,56.0,NNW,WNW,22.0,30.0,23.0,14.0,1011.7,1008.1,6.0,7.0,30.5,36.0,No,No
2015-03-24,WaggaWagga,15.8,24.3,0.2,6.6,6.2,WSW,43.0,W,W,15.0,19.0,77.0,36.0,1012.4,1011.4,7.0,2.0,15.8,21.9,No,No
2015-12-16,Tuggeranong,13.6,25.1,0.0,,,SE,39.0,ESE,ESE,7.0,7.0,59.0,67.0,1015.3,1013.8,,,21.7,19.0,No,Yes
2013-09-03,MountGambier,7.6,25.2,0.2,2.8,7.4,N,35.0,NE,NNE,17.0,17.0,86.0,50.0,1029.4,1025.6,6.0,7.0,15.3,24.1,No,No
2011-08-15,Darwin,16.9,32.0,0.0,8.6,11.2,E,35.0,NE,NNW,9.0,19.0,65.0,29.0,1016.8,1012.5,5.0,4.0,25.1,29.5,No,No
2016-12-14,Cairns,23.0,30.0,5.0,4.8,,E,33.0,S,E,17.0,19.0,79.0,70.0,1012.9,1010.1,4.0,8.0,26.8,28.7,Yes,
2012-07-03,Canberra,-5.8,12.0,0.0,1.4,7.6,SW,30.0,NNE,WNW,6.0,11.0,97.0,39.0,1023.0,1019.9,1.0,1.0,-0.5,11.6,No,No
2009-11-12,Walpole,16.2,23.5,1.2,,,WNW,59.0,NW,NE,15.0,19.0,88.0,91.0,1013.6,1010.2,,,19.6,19.3,Yes,Yes
2016-08-26,Dartmoor,2.1,13.6,1.0,,,W,31.0,NW,W,9.0,17.0,97.0,65.0,1023.2,1020.8,,,7.6,12.2,No,No
2014-09-23,Sydney,10.9,21.2,0.0,4.0,10.9,NE,37.0,W,NE,11.0,20.0,58.0,53.0,1030.2,1026.2,0.0,0.0,17.2,19.6,No,No
2011-12-25,Moree,17.5,30.5,0.0,8.6,12.4,SE,39.0,E,NE,17.0,9.0,59.0,40.0,1010.0,1007.2,1.0,6.0,23.8,29.6,No,No
2014-09-08,Richmond,8.6,21.0,0.4,,,NE,30.0,NE,NE,7.0,19.0,98.0,49.0,1029.8,1023.4,8.0,4.0,10.5,20.5,No,No
2014-04-03,Dartmoor,8.7,18.7,0.4,3.0,5.0,SSW,44.0,,SSE,0.0,20.0,100.0,68.0,1021.4,1021.2,,,11.6,17.8,No,No
2016-02-09,Woomera,20.2,39.4,0.0,17.6,12.8,SSE,43.0,SE,E,24.0,9.0,50.0,12.0,1016.8,1013.3,,,24.0,37.7,No,No
2016-02-01,Hobart,16.8,25.2,2.4,1.4,8.6,ESE,28.0,SSW,SE,13.0,15.0,89.0,65.0,1006.0,1005.3,8.0,4.0,19.9,24.0,Yes,No
2017-02-28,Sydney,20.7,26.7,2.6,5.6,9.2,ESE,48.0,ESE,E,19.0,17.0,63.0,61.0,1022.7,1021.4,6.0,6.0,25.1,26.4,Yes,Yes
2012-01-04,Melbourne,18.5,23.0,2.0,7.8,9.7,SW,57.0,SW,SSE,24.0,41.0,67.0,41.0,1017.1,1019.0,7.0,1.0,19.2,22.1,Yes,No
2014-11-17,Cobar,11.1,28.0,0.0,8.0,,SW,33.0,SSW,SSW,11.0,13.0,38.0,19.0,1016.7,1014.1,0.0,1.0,19.0,25.8,No,No
2011-11-20,PerthAirport,13.7,28.9,0.0,8.0,13.1,S,50.0,E,SW,30.0,31.0,36.0,30.0,1022.0,1017.5,0.0,1.0,21.0,27.6,No,No
2011-12-31,NorahHead,18.3,23.4,3.0,,,SE,43.0,ESE,ESE,15.0,17.0,69.0,57.0,1020.5,1019.0,,,20.8,22.6,Yes,No
2009-10-28,Newcastle,15.2,25.2,0.0,,,,,,SE,0.0,6.0,71.0,61.0,,,6.0,3.0,19.8,24.5,No,No
2009-08-15,Newcastle,5.8,21.8,0.0,,,,,NW,,9.0,0.0,62.0,40.0,,,0.0,0.0,12.8,20.6,No,No
2013-08-09,NorfolkIsland,13.2,19.0,40.6,4.2,0.8,ENE,46.0,NE,NNW,26.0,20.0,89.0,87.0,1008.2,1004.6,7.0,7.0,17.7,16.5,Yes,Yes
2009-06-27,Mildura,9.7,12.6,1.6,1.4,1.0,SW,19.0,SSW,SW,11.0,11.0,100.0,81.0,1007.5,1006.2,8.0,7.0,10.0,12.5,Yes,No
2012-11-01,Woomera,14.6,25.7,0.0,16.0,9.3,SSE,63.0,S,SSE,35.0,30.0,52.0,20.0,1018.1,1016.9,0.0,2.0,16.6,25.2,No,No
2009-12-23,Cairns,24.8,31.8,0.0,7.0,6.6,NNE,28.0,SE,NNE,11.0,13.0,68.0,66.0,1012.8,1009.1,6.0,3.0,29.7,30.3,No,No
2011-09-16,Brisbane,10.3,29.4,0.0,5.4,11.3,W,20.0,SW,NE,2.0,6.0,43.0,21.0,1021.4,1016.2,0.0,1.0,20.2,28.5,No,No
2012-11-08,Ballarat,5.7,19.6,0.0,,,SW,31.0,SW,W,13.0,19.0,81.0,48.0,1012.3,1011.7,,3.0,12.0,18.3,No,No
2008-08-13,Melbourne,5.5,13.0,1.6,2.0,8.4,WSW,46.0,W,W,24.0,31.0,68.0,48.0,1027.1,1025.8,1.0,7.0,7.5,12.6,Yes,No
2013-01-09,MountGambier,12.3,20.3,0.6,6.2,3.0,SSW,44.0,SSW,SW,31.0,28.0,59.0,35.0,1010.0,1009.5,8.0,6.0,14.3,19.5,No,No
2015-06-25,BadgerysCreek,8.5,19.2,0.0,,,SE,24.0,SW,E,9.0,11.0,97.0,91.0,1023.6,1023.4,,,12.6,14.6,No,No
2015-10-12,Katherine,23.5,38.0,0.0,10.2,,ENE,35.0,NW,ESE,11.0,17.0,65.0,,1017.2,1011.3,0.0,,29.5,,No,No
2012-02-18,Cairns,24.5,32.6,0.0,9.0,9.5,E,52.0,SSE,SE,20.0,30.0,67.0,55.0,1012.4,1009.5,4.0,5.0,29.9,31.3,No,No
2009-07-07,BadgerysCreek,3.3,14.5,0.0,,,S,28.0,SW,SSE,19.0,15.0,71.0,57.0,1025.1,1024.5,,,9.5,13.7,No,Yes
2016-12-31,Sydney,24.1,30.0,0.0,8.2,4.8,SE,37.0,SSE,SE,17.0,24.0,57.0,62.0,1003.7,1003.4,6.0,7.0,27.7,26.4,No,No
2008-07-28,Hobart,4.8,10.0,1.2,1.0,1.3,S,39.0,S,SSW,19.0,13.0,73.0,88.0,1024.2,1024.1,7.0,7.0,6.9,7.7,Yes,No
2011-03-11,Portland,13.8,22.9,0.0,3.0,6.9,E,28.0,ESE,E,17.0,11.0,90.0,66.0,1017.8,1015.6,8.0,1.0,15.9,21.9,No,No
2012-08-27,Bendigo,-2.1,13.1,0.0,,,N,31.0,,N,0.0,20.0,83.0,59.0,1024.9,1022.2,,7.0,6.0,11.7,No,No
2015-08-13,MountGinini,-4.4,0.1,10.2,,,SW,54.0,SW,SW,15.0,28.0,98.0,98.0,,,,,-3.4,-2.1,Yes,No
2010-05-10,Melbourne,14.5,20.6,0.0,4.4,8.2,N,54.0,N,N,31.0,31.0,60.0,53.0,1016.9,1011.4,2.0,6.0,16.2,19.4,No,Yes
2014-04-29,MountGambier,11.6,17.2,29.8,4.6,4.3,NW,56.0,NW,WNW,28.0,28.0,94.0,57.0,1008.3,1008.5,8.0,3.0,13.3,15.5,Yes,Yes
2014-08-28,PerthAirport,10.5,25.3,0.0,4.2,5.9,NW,43.0,NNE,NW,13.0,28.0,69.0,33.0,1017.1,1014.6,7.0,7.0,15.1,23.3,No,No
2014-06-04,Albury,11.0,14.6,1.4,,,,,NE,WNW,6.0,11.0,100.0,80.0,1026.2,1025.6,8.0,,11.8,14.3,Yes,
2009-08-18,Nuriootpa,2.2,18.7,0.2,2.4,9.3,N,28.0,NNE,NNW,7.0,17.0,83.0,45.0,1027.2,1022.6,0.0,3.0,11.5,18.4,No,No
2014-05-02,Penrith,9.9,21.2,0.0,,,NW,37.0,NNE,NW,2.0,15.0,73.0,37.0,,,,,16.0,19.8,No,Yes
2012-10-13,PerthAirport,17.9,23.7,0.0,7.8,6.1,NW,52.0,WNW,W,22.0,28.0,63.0,94.0,1012.7,1011.4,7.0,7.0,20.2,16.7,No,Yes
2013-09-05,Albany,10.4,18.7,0.2,3.6,5.6,,,NW,WSW,11.0,9.0,74.0,59.0,1025.3,1024.1,2.0,7.0,14.2,17.2,No,No
2012-04-27,Newcastle,10.6,22.4,0.0,,,,,,SE,0.0,4.0,83.0,65.0,,,6.0,6.0,15.5,21.4,No,No
2015-04-05,Portland,7.1,16.5,0.0,0.6,3.8,WSW,31.0,WSW,SSW,9.0,11.0,82.0,70.0,1013.6,1011.0,8.0,8.0,12.7,15.7,No,Yes
2013-10-14,Nhil,4.0,17.2,0.0,,,WSW,48.0,WSW,SW,19.0,33.0,78.0,35.0,1022.8,1022.1,,,8.9,16.7,No,No
2015-05-24,NorahHead,10.5,17.1,0.6,,,W,26.0,W,S,13.0,9.0,77.0,68.0,1031.7,1030.8,,,13.1,16.9,No,No
